epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
234,4123.88,0.74971,0.22676,0.07736,0.48931,0.96272,0.9744,0.84878,0.91747,0.77567,0.9802,0.88293,0.95624,0.92818,0.69718,0.26973,0.02951,0.39451,0.90199,0.00107732,0.00107732,0.00107732
235,4138.52,0.78164,0.25539,0.08389,0.50797,0.97349,0.96194,0.86311,0.92072,0.7765,0.96392,0.91235,0.95355,0.93212,0.70766,0.27425,0.0349,0.40092,0.90752,0.00107336,0.00107336,0.00107336
236,4153.64,0.75207,0.24813,0.07641,0.49725,0.95618,0.95444,0.86341,0.92938,0.7677,0.97888,0.8878,0.9544,0.92806,0.73236,0.26432,0.03678,0.39622,0.92399,0.0010694,0.0010694,0.0010694
237,4168.13,0.75515,0.21594,0.07117,0.48386,0.95433,0.96269,0.85854,0.91927,0.78548,0.98202,0.90732,0.95709,0.93625,0.6564,0.26295,0.03137,0.39129,0.88981,0.00106544,0.00106544,0.00106544
238,4183.16,0.73466,0.22698,0.07319,0.4799,0.94812,0.95581,0.86341,0.91965,0.77241,0.9945,0.90732,0.94884,0.93108,0.69755,0.26194,0.03749,0.40638,0.9026,0.00106148,0.00106148,0.00106148
239,4197.51,0.75863,0.19654,0.07072,0.49271,0.9578,0.96758,0.87344,0.92404,0.78441,0.9742,0.9122,0.95423,0.93262,0.68896,0.25202,0.03397,0.37501,0.90221,0.00105752,0.00105752,0.00105752
240,4212.17,0.75117,0.20363,0.07564,0.48006,0.95608,0.96958,0.85854,0.92132,0.77741,0.97326,0.88769,0.94397,0.92504,0.697,0.27482,0.02735,0.39022,0.90826,0.00105356,0.00105356,0.00105356
241,4226.12,0.76409,0.21305,0.07215,0.49887,0.96031,0.9659,0.88293,0.92591,0.79147,0.98941,0.91166,0.95639,0.93566,0.67589,0.26035,0.03265,0.3853,0.90738,0.0010496,0.0010496,0.0010496
242,4241,0.77735,0.23333,0.07693,0.50006,0.96789,0.97789,0.86305,0.92104,0.78559,0.97019,0.92683,0.95763,0.9349,0.68619,0.26139,0.03813,0.39503,0.90792,0.00104564,0.00104564,0.00104564
243,4255.42,0.73442,0.21338,0.07678,0.47998,0.95194,0.97221,0.85337,0.92468,0.77824,0.96832,0.90732,0.95528,0.92856,0.69903,0.26577,0.03766,0.40305,0.91274,0.00104168,0.00104168,0.00104168
244,4270.37,0.74864,0.21667,0.07133,0.47636,0.95946,0.97789,0.86318,0.92078,0.76062,0.98685,0.89756,0.9518,0.93031,0.75287,0.25494,0.02507,0.38961,0.92103,0.00103772,0.00103772,0.00103772
245,4285.08,0.74492,0.20586,0.07133,0.47599,0.96704,0.97601,0.87317,0.92153,0.77895,0.98915,0.9122,0.95738,0.93111,0.7134,0.25288,0.03517,0.38905,0.91407,0.00103376,0.00103376,0.00103376
246,4299.94,0.74205,0.19003,0.06698,0.4784,0.9513,0.9755,0.88293,0.91991,0.77609,0.96324,0.91707,0.95406,0.92832,0.71506,0.25357,0.04423,0.38093,0.91946,0.0010298,0.0010298,0.0010298
247,4314.75,0.74581,0.20936,0.0787,0.49409,0.95717,0.97376,0.88293,0.9292,0.77352,0.97897,0.90841,0.95589,0.9336,0.7201,0.24421,0.03487,0.36976,0.919,0.00102584,0.00102584,0.00102584
248,4328.94,0.74099,0.2147,0.07242,0.48757,0.95856,0.96243,0.88293,0.91965,0.76836,0.96859,0.92683,0.95484,0.9342,0.7115,0.2445,0.02978,0.37686,0.91319,0.00102188,0.00102188,0.00102188
249,4343.75,0.73984,0.21483,0.07082,0.47267,0.94656,0.98319,0.86829,0.92416,0.77144,0.97877,0.89951,0.95359,0.92989,0.70362,0.24452,0.03721,0.37612,0.91302,0.00101792,0.00101792,0.00101792
250,4358.08,0.74056,0.20261,0.06842,0.47768,0.95366,0.98216,0.87317,0.92471,0.78395,0.98783,0.90244,0.95475,0.93636,0.67672,0.24836,0.03302,0.37444,0.90171,0.00101396,0.00101396,0.00101396
251,4372.68,0.7401,0.19686,0.06692,0.47989,0.96361,0.9534,0.88293,0.9142,0.7799,0.98947,0.91691,0.95473,0.93281,0.69802,0.25744,0.03824,0.37987,0.90208,0.00101,0.00101,0.00101
252,4387.71,0.75222,0.22016,0.07295,0.48296,0.96159,0.92983,0.90492,0.92318,0.80025,0.96483,0.93672,0.95664,0.9294,0.62743,0.28967,0.04352,0.39136,0.90222,0.00100604,0.00100604,0.00100604
253,4402.41,0.7391,0.22589,0.0723,0.47606,0.96851,0.92989,0.90578,0.92387,0.78248,0.95666,0.93659,0.95772,0.93363,0.6766,0.28073,0.04109,0.39582,0.90966,0.00100208,0.00100208,0.00100208
254,4417.59,0.74165,0.18473,0.06398,0.47882,0.95817,0.95139,0.8878,0.92614,0.7866,0.96594,0.93171,0.952,0.93013,0.69125,0.25638,0.03046,0.39277,0.91046,0.00099812,0.00099812,0.00099812
255,4432.68,0.74089,0.2218,0.07792,0.48249,0.95026,0.97272,0.86959,0.91896,0.77305,0.96443,0.92591,0.95945,0.93787,0.72688,0.2337,0.03633,0.40064,0.91031,0.00099416,0.00099416,0.00099416
256,4448.18,0.74378,0.19035,0.07379,0.48256,0.96197,0.97812,0.87218,0.91617,0.77996,0.95795,0.94146,0.95933,0.93716,0.71492,0.24783,0.04287,0.38496,0.91224,0.0009902,0.0009902,0.0009902
257,4463.33,0.74821,0.23531,0.07202,0.48013,0.96801,0.9489,0.90584,0.92765,0.78471,0.96469,0.93279,0.95891,0.93489,0.69455,0.24754,0.03181,0.39035,0.91372,0.00098624,0.00098624,0.00098624
258,4478.21,0.74175,0.21817,0.07192,0.4976,0.95941,0.96312,0.89177,0.9222,0.78201,0.97933,0.92443,0.96081,0.92928,0.69111,0.25705,0.03674,0.38016,0.90729,0.00098228,0.00098228,0.00098228
259,4493.61,0.7416,0.20302,0.06298,0.47495,0.95791,0.96334,0.89723,0.92364,0.78424,0.97445,0.93171,0.95845,0.936,0.70874,0.24498,0.04011,0.37983,0.91148,0.00097832,0.00097832,0.00097832
260,4508.33,0.74592,0.22062,0.0656,0.46969,0.95202,0.95704,0.90244,0.93011,0.79263,0.97634,0.93659,0.95916,0.93646,0.67109,0.24248,0.03018,0.36764,0.89836,0.00097436,0.00097436,0.00097436
261,4523.57,0.73328,0.23634,0.07132,0.47461,0.95456,0.9826,0.8878,0.92256,0.78153,0.97677,0.92195,0.95718,0.93368,0.68078,0.24611,0.03523,0.36941,0.90355,0.0009704,0.0009704,0.0009704
262,4538.63,0.73954,0.22181,0.07532,0.48396,0.95119,0.96952,0.8878,0.91446,0.78129,0.96484,0.92195,0.95579,0.93086,0.68055,0.26258,0.02983,0.37984,0.90472,0.00096644,0.00096644,0.00096644
263,4553.88,0.73974,0.21277,0.07095,0.49226,0.95474,0.96369,0.87805,0.9229,0.80046,0.96837,0.92195,0.95636,0.93247,0.63663,0.2565,0.0284,0.36582,0.88694,0.00096248,0.00096248,0.00096248
264,4568.99,0.74387,0.2117,0.07423,0.47821,0.96141,0.95695,0.89268,0.91896,0.80321,0.97793,0.94146,0.95601,0.93868,0.63526,0.24232,0.03441,0.37287,0.89636,0.00095852,0.00095852,0.00095852
265,4584.98,0.72502,0.21369,0.07152,0.47025,0.94776,0.93356,0.89108,0.92552,0.79539,0.96969,0.93629,0.95515,0.93562,0.63084,0.26628,0.03564,0.37862,0.89667,0.00095456,0.00095456,0.00095456
266,4600.37,0.7375,0.21106,0.07232,0.48088,0.96235,0.93595,0.89268,0.92755,0.77637,0.97175,0.92683,0.95819,0.93636,0.69703,0.25516,0.03821,0.38544,0.90495,0.0009506,0.0009506,0.0009506
267,4615.65,0.72658,0.19917,0.06742,0.468,0.95513,0.96234,0.87263,0.93013,0.78016,0.96915,0.91944,0.95751,0.93533,0.69436,0.24287,0.03502,0.37664,0.90148,0.00094664,0.00094664,0.00094664
268,4630.83,0.73259,0.20962,0.07176,0.46243,0.95233,0.97285,0.87396,0.92276,0.78293,0.97441,0.92887,0.95744,0.93402,0.66554,0.27114,0.04009,0.37825,0.89926,0.00094268,0.00094268,0.00094268
269,4646.08,0.75574,0.19281,0.06946,0.4788,0.96017,0.95224,0.88293,0.91481,0.78963,0.97442,0.92904,0.95876,0.93356,0.64892,0.27838,0.02551,0.39106,0.89467,0.00093872,0.00093872,0.00093872
270,4661.99,0.74542,0.22032,0.06625,0.4742,0.95743,0.9693,0.87805,0.9228,0.79743,0.96918,0.9204,0.95539,0.93179,0.63658,0.27437,0.02086,0.37531,0.89049,0.00093476,0.00093476,0.00093476
271,4677.49,0.7461,0.21838,0.07366,0.48325,0.95606,0.97799,0.86702,0.92501,0.78628,0.97592,0.90732,0.95649,0.93016,0.67182,0.27916,0.02652,0.37737,0.9079,0.0009308,0.0009308,0.0009308
272,4693.28,0.72956,0.19974,0.07541,0.46983,0.95091,0.97293,0.87652,0.92135,0.78256,0.97572,0.9122,0.95568,0.93002,0.68545,0.27058,0.03168,0.38778,0.91708,0.00092684,0.00092684,0.00092684
273,4708.67,0.74583,0.20495,0.06457,0.47468,0.95651,0.96674,0.86829,0.92614,0.78509,0.96499,0.92195,0.95862,0.93335,0.67846,0.26921,0.03244,0.38366,0.90781,0.00092288,0.00092288,0.00092288
274,4724.04,0.73754,0.19698,0.06463,0.46861,0.95912,0.97342,0.85854,0.92405,0.78467,0.95002,0.92718,0.95726,0.93699,0.656,0.25318,0.03575,0.37633,0.90229,0.00091892,0.00091892,0.00091892
275,4739.08,0.73716,0.21481,0.07286,0.47551,0.95867,0.98878,0.85994,0.9326,0.79059,0.97808,0.90732,0.95766,0.9332,0.653,0.26182,0.02841,0.37532,0.90098,0.00091496,0.00091496,0.00091496
276,4754.15,0.72874,0.20202,0.06421,0.46172,0.94995,0.98869,0.86341,0.92394,0.78696,0.97388,0.90933,0.95628,0.93536,0.68319,0.26223,0.02751,0.37867,0.90157,0.000911,0.000911,0.000911
277,4769.49,0.72271,0.20721,0.0636,0.47618,0.96146,0.9678,0.87978,0.92215,0.80691,0.97289,0.91707,0.95358,0.93267,0.62563,0.25896,0.02779,0.36959,0.88178,0.00090704,0.00090704,0.00090704
278,4784.86,0.71792,0.19559,0.06435,0.45884,0.95172,0.95004,0.90244,0.92507,0.80462,0.9676,0.93659,0.95792,0.93628,0.63755,0.25873,0.03749,0.36656,0.88759,0.00090308,0.00090308,0.00090308
279,4799.87,0.72961,0.19576,0.06959,0.46847,0.95842,0.94741,0.90244,0.92133,0.79783,0.95976,0.93081,0.9493,0.93085,0.64351,0.25054,0.02907,0.37153,0.89361,0.00089912,0.00089912,0.00089912
280,4815.05,0.75006,0.20968,0.06859,0.47852,0.96337,0.97795,0.86527,0.92719,0.79168,0.96814,0.92683,0.95782,0.93168,0.6489,0.25067,0.03364,0.36981,0.89591,0.00089516,0.00089516,0.00089516
281,4830.1,0.73192,0.20273,0.06744,0.47546,0.94904,0.96303,0.88958,0.92906,0.77937,0.98594,0.92195,0.95801,0.93002,0.71302,0.24421,0.0363,0.38563,0.91299,0.0008912,0.0008912,0.0008912
282,4845.09,0.72169,0.18768,0.06409,0.45913,0.9472,0.95943,0.87317,0.92409,0.79112,0.96544,0.93171,0.95151,0.93084,0.68038,0.24468,0.03165,0.38906,0.90207,0.00088724,0.00088724,0.00088724
283,4860.15,0.73413,0.21069,0.06244,0.46459,0.95226,0.97302,0.87976,0.9304,0.80248,0.97358,0.92683,0.96008,0.93169,0.6465,0.23934,0.03096,0.3724,0.89296,0.00088328,0.00088328,0.00088328
284,4875.07,0.70821,0.20274,0.06766,0.46571,0.94401,0.96779,0.90732,0.92937,0.78868,0.98728,0.92683,0.95255,0.93431,0.68798,0.23882,0.03329,0.36279,0.90439,0.00087932,0.00087932,0.00087932
285,4890.32,0.7389,0.19697,0.06571,0.46947,0.96021,0.96346,0.90023,0.93384,0.79882,0.98434,0.92016,0.95537,0.93913,0.68218,0.23077,0.04092,0.37311,0.90845,0.00087536,0.00087536,0.00087536
286,4905.63,0.75009,0.2366,0.07266,0.49088,0.95617,0.98348,0.87145,0.92556,0.8006,0.96246,0.93171,0.95813,0.93676,0.63547,0.2441,0.03405,0.35936,0.8924,0.0008714,0.0008714,0.0008714
287,4920.57,0.7214,0.18285,0.06621,0.46505,0.94837,0.98351,0.87294,0.92967,0.81097,0.97425,0.92282,0.9548,0.93089,0.6225,0.25355,0.03675,0.36366,0.89394,0.00086744,0.00086744,0.00086744
288,4935.67,0.72297,0.1933,0.066,0.46657,0.95829,0.96978,0.87805,0.92973,0.80873,0.98958,0.89756,0.95678,0.93149,0.62844,0.23752,0.03251,0.36359,0.89485,0.00086348,0.00086348,0.00086348
289,4950.69,0.72348,0.19849,0.06741,0.46198,0.95079,0.96716,0.86206,0.92128,0.80392,0.97894,0.90716,0.95609,0.93835,0.6276,0.24446,0.04029,0.36845,0.8944,0.00085952,0.00085952,0.00085952
290,4966.93,0.72036,0.19731,0.06556,0.4621,0.94866,0.98042,0.84878,0.92984,0.79407,0.95927,0.92195,0.95303,0.93531,0.67257,0.23432,0.03497,0.37821,0.89621,0.00085556,0.00085556,0.00085556
291,4982.38,0.72429,0.19572,0.06845,0.46087,0.956,0.98868,0.85217,0.92776,0.78908,0.97464,0.91707,0.96002,0.94037,0.65998,0.23289,0.04048,0.37048,0.89696,0.0008516,0.0008516,0.0008516
292,4996.99,0.72786,0.17224,0.06374,0.47046,0.95228,0.92875,0.89015,0.93022,0.79924,0.9643,0.92234,0.9558,0.93423,0.65246,0.24241,0.03329,0.37487,0.89312,0.00084764,0.00084764,0.00084764
293,5012.31,0.70929,0.19546,0.06473,0.44923,0.94483,0.97237,0.89268,0.93292,0.78886,0.9793,0.92312,0.95802,0.93492,0.69086,0.25151,0.03292,0.35903,0.90448,0.00084368,0.00084368,0.00084368
294,5027.79,0.72847,0.19595,0.06268,0.46281,0.94884,0.97859,0.89168,0.93195,0.79575,0.96959,0.93331,0.95939,0.93499,0.64113,0.26498,0.03626,0.35847,0.89078,0.00083972,0.00083972,0.00083972
295,5043.06,0.72254,0.19129,0.06933,0.46714,0.95018,0.99091,0.87317,0.93065,0.80757,0.9574,0.92195,0.9582,0.93496,0.63646,0.25742,0.03879,0.35675,0.88677,0.00083576,0.00083576,0.00083576
296,5059.07,0.70979,0.19855,0.07,0.46067,0.94656,0.98918,0.89185,0.9341,0.7902,0.9819,0.93171,0.95939,0.93479,0.67009,0.25819,0.03309,0.36013,0.89367,0.0008318,0.0008318,0.0008318
297,5074,0.73968,0.22101,0.06905,0.47199,0.96621,0.96442,0.8878,0.93,0.79733,0.97925,0.921,0.95704,0.93486,0.65246,0.26119,0.03948,0.36512,0.89123,0.00082784,0.00082784,0.00082784
298,5088.68,0.71555,0.20793,0.06722,0.45663,0.94774,0.98431,0.87317,0.9308,0.79576,0.98418,0.91059,0.9581,0.93541,0.63602,0.26195,0.0348,0.36393,0.89579,0.00082388,0.00082388,0.00082388
299,5104.19,0.73421,0.18531,0.05528,0.4522,0.95073,0.99448,0.8787,0.92686,0.78539,0.97386,0.90875,0.95835,0.93684,0.66152,0.26569,0.02886,0.38004,0.89703,0.00081992,0.00081992,0.00081992
300,5119.5,0.72462,0.18231,0.06241,0.46048,0.95595,0.98869,0.88293,0.92065,0.79605,0.97417,0.91982,0.95808,0.93156,0.64039,0.28621,0.03206,0.37238,0.89857,0.00081596,0.00081596,0.00081596
301,5133.95,0.7115,0.20634,0.06223,0.45906,0.94273,0.98234,0.88293,0.93181,0.8012,0.97889,0.90489,0.95696,0.9287,0.6422,0.27041,0.03042,0.37945,0.89979,0.000812,0.000812,0.000812
302,5148.98,0.71136,0.18895,0.06129,0.45486,0.94257,0.97394,0.86829,0.93278,0.79486,0.98946,0.91602,0.95913,0.9353,0.65691,0.25177,0.03508,0.37569,0.89613,0.00080804,0.00080804,0.00080804
303,5163.41,0.70734,0.20023,0.06273,0.4549,0.95031,0.9924,0.87317,0.93063,0.8093,0.97973,0.91707,0.95935,0.93523,0.60578,0.24366,0.02913,0.3708,0.8754,0.00080408,0.00080408,0.00080408
304,5179.19,0.73205,0.1966,0.06327,0.47765,0.94681,0.98043,0.87317,0.92566,0.79709,0.95657,0.92683,0.95803,0.93339,0.63524,0.25613,0.03046,0.37228,0.89315,0.00080012,0.00080012,0.00080012
305,5193.96,0.70365,0.18851,0.06057,0.45486,0.94239,0.97477,0.87805,0.92251,0.79142,0.97441,0.92892,0.95736,0.93614,0.66611,0.2554,0.03387,0.38038,0.89704,0.00079616,0.00079616,0.00079616
306,5208.79,0.72566,0.20853,0.06575,0.47021,0.94933,0.9924,0.87805,0.92928,0.79684,0.9746,0.91707,0.95704,0.93325,0.64592,0.24665,0.03537,0.37373,0.89165,0.0007922,0.0007922,0.0007922
307,5224.22,0.71305,0.20385,0.06327,0.45823,0.94707,0.96303,0.88954,0.92917,0.80915,0.98415,0.90874,0.95682,0.93214,0.62166,0.25641,0.03043,0.36508,0.88695,0.00078824,0.00078824,0.00078824
308,5238.52,0.70543,0.20246,0.06859,0.45317,0.94678,0.96839,0.8878,0.92519,0.80477,0.98432,0.91843,0.9592,0.93603,0.64053,0.24667,0.03098,0.3606,0.88845,0.00078428,0.00078428,0.00078428
309,5253.41,0.70325,0.17558,0.06088,0.44462,0.94742,0.96575,0.90244,0.934,0.80122,0.98958,0.92655,0.95861,0.93739,0.64243,0.23984,0.03235,0.34504,0.89052,0.00078032,0.00078032,0.00078032
310,5267.75,0.72361,0.18838,0.06561,0.46082,0.95368,0.98231,0.87805,0.92628,0.80375,0.98261,0.94146,0.96097,0.93669,0.63991,0.25086,0.03253,0.35657,0.89573,0.00077636,0.00077636,0.00077636
311,5282.52,0.71652,0.18676,0.06103,0.44775,0.94452,0.96809,0.88802,0.92478,0.80522,0.96451,0.92792,0.95912,0.93875,0.62298,0.24274,0.03806,0.35602,0.887,0.0007724,0.0007724,0.0007724
312,5297.37,0.71936,0.18282,0.06025,0.45415,0.94413,0.93836,0.89756,0.92797,0.80777,0.97033,0.93171,0.95899,0.93275,0.61266,0.25581,0.03787,0.36262,0.89169,0.00076844,0.00076844,0.00076844
313,5312.21,0.70325,0.17811,0.0583,0.44334,0.94006,0.94029,0.89268,0.92304,0.80186,0.97912,0.91479,0.95874,0.93482,0.64419,0.25671,0.03902,0.36953,0.88351,0.00076448,0.00076448,0.00076448
314,5326.96,0.71077,0.20614,0.05963,0.44647,0.93927,0.96795,0.88401,0.92528,0.80404,0.97137,0.91707,0.95634,0.9362,0.63232,0.26034,0.04468,0.36381,0.89077,0.00076052,0.00076052,0.00076052
315,5342.04,0.70128,0.19679,0.06215,0.44061,0.93842,0.98354,0.87459,0.92697,0.79725,0.96351,0.92195,0.95589,0.9343,0.65056,0.24606,0.03967,0.35994,0.89099,0.00075656,0.00075656,0.00075656
316,5356.83,0.71816,0.18555,0.06193,0.44626,0.95124,0.97506,0.88293,0.92526,0.80242,0.98221,0.90732,0.9578,0.93736,0.61115,0.25245,0.03991,0.35914,0.88645,0.0007526,0.0007526,0.0007526
317,5371.74,0.68931,0.18142,0.06115,0.43848,0.93792,0.97733,0.89756,0.92473,0.79614,0.98883,0.9122,0.95776,0.93579,0.6444,0.25412,0.03907,0.36395,0.89751,0.00074864,0.00074864,0.00074864
318,5386.87,0.70366,0.17399,0.06355,0.43995,0.94364,0.98254,0.89268,0.92399,0.79176,0.99469,0.91321,0.95816,0.93181,0.66996,0.25208,0.03433,0.36719,0.89923,0.00074468,0.00074468,0.00074468
319,5402.34,0.71798,0.17621,0.06295,0.45464,0.95755,0.96794,0.8837,0.92337,0.78839,0.98899,0.92195,0.95721,0.93288,0.66094,0.24331,0.0374,0.36176,0.89922,0.00074072,0.00074072,0.00074072
320,5417.28,0.7198,0.19447,0.0626,0.45507,0.95501,0.97738,0.86341,0.92024,0.79482,0.95553,0.94337,0.95646,0.93254,0.64579,0.24342,0.04222,0.36725,0.89002,0.00073676,0.00073676,0.00073676
321,5432.03,0.70482,0.18083,0.06055,0.43652,0.94307,0.95321,0.89434,0.9236,0.79571,0.98443,0.92524,0.95978,0.93165,0.61546,0.22488,0.03667,0.3607,0.88039,0.0007328,0.0007328,0.0007328
322,5446.97,0.71571,0.17399,0.05958,0.44413,0.94518,0.96584,0.8878,0.92352,0.77914,0.97447,0.93115,0.95881,0.93087,0.69863,0.24415,0.0334,0.36956,0.89801,0.00072884,0.00072884,0.00072884
323,5462.31,0.70587,0.19304,0.06172,0.45402,0.93997,0.97425,0.87805,0.92551,0.78493,0.97944,0.92971,0.9589,0.93152,0.67084,0.25036,0.03554,0.36276,0.89317,0.00072488,0.00072488,0.00072488
324,5476.99,0.70368,0.19209,0.06238,0.43573,0.93946,0.95291,0.88844,0.92068,0.79075,0.97911,0.91461,0.95808,0.93242,0.63832,0.26787,0.03112,0.36929,0.89287,0.00072092,0.00072092,0.00072092
325,5491.69,0.71238,0.18912,0.06003,0.44928,0.94604,0.96173,0.89268,0.92957,0.80104,0.97638,0.92683,0.95796,0.93299,0.62783,0.24611,0.02778,0.35851,0.88264,0.00071696,0.00071696,0.00071696
326,5506.8,0.70303,0.18929,0.06343,0.44791,0.94376,0.98087,0.88293,0.92491,0.8094,0.98429,0.91685,0.95657,0.93177,0.6076,0.25267,0.02865,0.35877,0.88457,0.000713,0.000713,0.000713
327,5521.71,0.6807,0.175,0.05881,0.44199,0.9276,0.96314,0.89226,0.92562,0.80373,0.97425,0.92263,0.95737,0.93505,0.63256,0.25637,0.03495,0.35929,0.88121,0.00070904,0.00070904,0.00070904
328,5536.27,0.70585,0.19576,0.06527,0.44622,0.94183,0.97591,0.86829,0.93202,0.80064,0.95026,0.93188,0.95739,0.93614,0.63224,0.24323,0.03516,0.35442,0.88529,0.00070508,0.00070508,0.00070508
329,5551.03,0.7121,0.19032,0.06388,0.45616,0.95202,0.98003,0.86829,0.92371,0.80852,0.96161,0.92683,0.95725,0.93451,0.61675,0.2461,0.03062,0.36469,0.88191,0.00070112,0.00070112,0.00070112
330,5565.93,0.6931,0.18694,0.06058,0.4516,0.93731,0.98372,0.88425,0.9314,0.80034,0.97928,0.92228,0.95891,0.937,0.63196,0.24103,0.03335,0.3581,0.88572,0.00069716,0.00069716,0.00069716
331,5581.18,0.71638,0.17229,0.06116,0.44389,0.94368,0.95122,0.89756,0.92588,0.80353,0.97289,0.92683,0.95794,0.93606,0.62863,0.23304,0.0349,0.36246,0.88879,0.0006932,0.0006932,0.0006932
332,5596.37,0.71153,0.18402,0.06056,0.45383,0.9424,0.948,0.89756,0.92814,0.81027,0.97945,0.93014,0.95865,0.93574,0.6048,0.23501,0.03027,0.35532,0.88489,0.00068924,0.00068924,0.00068924
333,5611.79,0.69948,0.18368,0.06061,0.44751,0.92994,0.97784,0.86829,0.92731,0.79694,0.97736,0.93171,0.95632,0.93576,0.6375,0.23861,0.0348,0.36802,0.89423,0.00068528,0.00068528,0.00068528
334,5626.68,0.7067,0.19894,0.0673,0.4595,0.94782,0.94833,0.89529,0.92822,0.80483,0.97423,0.92197,0.9567,0.93366,0.62664,0.24927,0.03227,0.36306,0.89403,0.00068132,0.00068132,0.00068132
335,5641.55,0.69189,0.1757,0.05882,0.43746,0.93821,0.93527,0.89756,0.92724,0.81083,0.96573,0.93171,0.95815,0.93265,0.62732,0.24921,0.02818,0.35954,0.88743,0.00067736,0.00067736,0.00067736
336,5656.09,0.68254,0.17074,0.06188,0.43322,0.93709,0.93927,0.90732,0.93478,0.80839,0.98445,0.92657,0.95739,0.94062,0.61348,0.23461,0.03057,0.35782,0.87818,0.0006734,0.0006734,0.0006734
337,5671.73,0.69002,0.19618,0.0624,0.43635,0.93956,0.92916,0.89572,0.93294,0.7968,0.95514,0.93466,0.95877,0.93947,0.64599,0.21817,0.03109,0.35912,0.88253,0.00066944,0.00066944,0.00066944
338,5686.83,0.70131,0.17882,0.06125,0.44869,0.94212,0.92939,0.89885,0.93169,0.80302,0.95459,0.92298,0.95762,0.93438,0.63874,0.22762,0.02971,0.36357,0.88624,0.00066548,0.00066548,0.00066548
339,5702.05,0.70354,0.17656,0.06099,0.44535,0.94053,0.92457,0.89694,0.933,0.79916,0.95963,0.92758,0.95826,0.93739,0.62498,0.22494,0.0271,0.35934,0.8805,0.00066152,0.00066152,0.00066152
340,5716.6,0.71054,0.1927,0.06064,0.44995,0.94652,0.93925,0.9051,0.93397,0.80414,0.97066,0.94146,0.95955,0.93978,0.64269,0.22308,0.03094,0.34768,0.88361,0.00065756,0.00065756,0.00065756
341,5731.47,0.70689,0.19818,0.06288,0.45186,0.94292,0.96764,0.89268,0.93599,0.80598,0.96425,0.95122,0.96008,0.94133,0.64617,0.22256,0.02743,0.34147,0.88599,0.0006536,0.0006536,0.0006536
342,5746.21,0.72853,0.19884,0.05942,0.46829,0.95025,0.9419,0.90244,0.93378,0.80872,0.97046,0.93171,0.95996,0.94072,0.62155,0.2194,0.02629,0.3412,0.88151,0.00064964,0.00064964,0.00064964
343,5761.49,0.70333,0.19075,0.05209,0.44148,0.93644,0.98913,0.85366,0.93064,0.81292,0.97632,0.91707,0.95752,0.9396,0.60842,0.22095,0.02669,0.3502,0.87776,0.00064568,0.00064568,0.00064568
344,5776.97,0.7,0.18909,0.06038,0.44831,0.93384,0.95305,0.89119,0.93188,0.81183,0.97398,0.93171,0.96005,0.94119,0.60786,0.22055,0.02537,0.34492,0.8809,0.00064172,0.00064172,0.00064172
345,5792.23,0.70878,0.1705,0.05487,0.44778,0.94724,0.95133,0.89756,0.93438,0.81179,0.97446,0.93072,0.96069,0.9387,0.62669,0.22548,0.0289,0.35254,0.88949,0.00063776,0.00063776,0.00063776
346,5807,0.68188,0.1626,0.05591,0.44156,0.93068,0.95691,0.8878,0.93385,0.81595,0.96529,0.92195,0.95933,0.93665,0.59812,0.23652,0.03639,0.34562,0.8861,0.0006338,0.0006338,0.0006338
347,5821.92,0.70054,0.18929,0.06296,0.43704,0.94504,0.98349,0.87186,0.93588,0.8115,0.97615,0.92195,0.95993,0.93865,0.60297,0.2441,0.0411,0.34101,0.87642,0.00062984,0.00062984,0.00062984
348,5836.66,0.7155,0.19444,0.06356,0.45734,0.94575,0.97737,0.86341,0.93255,0.80503,0.95962,0.92683,0.95783,0.9354,0.62158,0.24894,0.04333,0.34925,0.87988,0.00062588,0.00062588,0.00062588
349,5851.46,0.7015,0.18204,0.06064,0.43694,0.93303,0.98886,0.86609,0.93104,0.79666,0.964,0.91441,0.95747,0.93645,0.62936,0.24978,0.04777,0.36064,0.87753,0.00062192,0.00062192,0.00062192
350,5866.08,0.70054,0.17308,0.05711,0.43467,0.94733,0.97878,0.86829,0.93392,0.79889,0.96821,0.92195,0.9573,0.93444,0.6314,0.2467,0.03986,0.35537,0.88714,0.00061796,0.00061796,0.00061796
351,5880.67,0.68873,0.16663,0.05255,0.44154,0.93236,0.99673,0.85854,0.93829,0.80464,0.96468,0.9327,0.95803,0.93403,0.61281,0.22767,0.03913,0.35238,0.87834,0.000614,0.000614,0.000614
352,5895.31,0.69308,0.17778,0.05889,0.44182,0.93503,0.97696,0.8878,0.93292,0.79718,0.98444,0.92603,0.95931,0.935,0.63315,0.22278,0.03716,0.35412,0.88259,0.00061004,0.00061004,0.00061004
353,5910.15,0.68742,0.17625,0.05886,0.43004,0.93497,0.98256,0.87317,0.93205,0.80324,0.96955,0.93193,0.95838,0.93901,0.63166,0.22575,0.03877,0.35763,0.8886,0.00060608,0.00060608,0.00060608
